date,close,open,high,low,volume
21-Feb-2005,168.07,168.74,169.34,165.56,1780000
22-Feb-2005,167.81,167.97,168.61,166.28,2140000
23-Feb-2005,169.23,167.81,170.11,166.79,5170000
24-Feb-2005,168.37,169.23,171.81,167.54,10800000
25-Feb-2005,167.89,169.46,169.73,166.55,5070000
28-Feb-2005,169.96,169.73,170.47,164.93,6400000
1-Mar-2005,167.08,169.98,177.24,166.28,4960000
2-Mar-2005,168.37,169.24,169.24,167.59,2660000
3-Mar-2005,171.03,168.62,171.70,167.88,2890000
4-Mar-2005,171.36,171.58,172.74,170.10,4020000
7-Mar-2005,172.34,171.70,173.30,171.58,3660000
8-Mar-2005,174.03,172.81,174.89,171.74,5030000
9-Mar-2005,173.24,173.42,175.58,171.70,5420000
10-Mar-2005,172.26,173.54,173.54,171.11,2300000
11-Mar-2005,175.69,173.05,176.61,172.93,5210000
14-Mar-2005,178.70,175.76,179.70,174.78,6530000
15-Mar-2005,177.56,178.59,179.94,176.01,4150000
16-Mar-2005,178.72,177.24,180.63,177.24,5470000
17-Mar-2005,179.82,178.22,181.38,177.24,6810000
18-Mar-2005,180.77,179.58,181.24,175.39,6120000
21-Mar-2005,179.26,180.95,181.54,177.80,4350000
22-Mar-2005,177.67,179.06,179.34,177.25,2680000
23-Mar-2005,174.93,177.24,178.22,173.96,3440000
24-Mar-2005,170.39,176.01,176.99,169.56,5950000
28-Mar-2005,171.38,171.21,173.40,170.34,3700000
29-Mar-2005,168.73,171.70,172.07,167.66,3050000
30-Mar-2005,171.15,168.76,172.31,167.39,4120000
31-Mar-2005,176.26,172.87,177.86,171.98,6910000
1-Apr-2005,178.58,176.38,179.33,174.04,5560000
4-Apr-2005,175.73,178.71,179.30,175.18,5260000
5-Apr-2005,175.45,175.88,177.54,174.30,3370000
6-Apr-2005,177.40,175.64,178.22,175.64,1950000
7-Apr-2005,175.42,177.36,178.47,175.02,2480000
8-Apr-2005,171.52,176.09,176.61,171.09,4050000
11-Apr-2005,167.83,171.94,172.31,167.40,2820000
12-Apr-2005,170.10,172.19,172.19,168.01,4110000
13-Apr-2005,172.51,171.58,173.18,170.54,4640000
15-Apr-2005,162.34,171.70,171.70,161.85,9860000
18-Apr-2005,162.30,160.01,166.00,158.90,6020000
19-Apr-2005,148.77,163.70,166.02,145.00,27200000
20-Apr-2005,137.38,147.70,147.70,134.56,47500000
21-Apr-2005,140.61,138.47,141.30,136.62,13200000
22-Apr-2005,143.60,142.77,144.21,140.34,12900000
25-Apr-2005,142.40,143.36,143.75,141.30,6880000
26-Apr-2005,139.91,142.40,143.24,139.59,5540000
27-Apr-2005,137.32,140.45,140.45,136.74,6540000
28-Apr-2005,137.21,137.25,139.08,135.04,8730000
29-Apr-2005,139.22,138.93,140.89,137.49,11000000
2-May-2005,138.95,141.54,144.99,137.62,5130000
3-May-2005,136.45,139.08,139.70,136.05,5500000
4-May-2005,137.96,136.19,138.40,136.19,4790000
5-May-2005,139.92,141.54,141.54,138.53,6500000
6-May-2005,143.70,140.31,144.21,139.35,8190000
9-May-2005,144.65,144.00,145.51,143.54,4740000
10-May-2005,141.85,144.99,144.99,141.08,7080000
11-May-2005,141.43,141.30,141.86,140.06,3210000
12-May-2005,141.14,142.65,142.98,140.70,3610000
13-May-2005,141.37,141.42,141.67,140.33,2390000
16-May-2005,142.07,140.93,142.64,140.59,5780000
17-May-2005,141.61,142.91,143.35,140.85,4670000
18-May-2005,140.64,142.04,142.04,138.22,4590000
19-May-2005,143.08,141.97,144.25,141.94,3660000
20-May-2005,143.96,143.39,144.58,141.20,3270000
23-May-2005,150.63,144.00,151.99,144.00,10300000
24-May-2005,151.99,153.20,153.20,148.34,6130000
25-May-2005,155.15,151.35,156.24,149.54,7890000
26-May-2005,158.78,154.84,159.51,153.99,9780000
27-May-2005,156.21,157.91,159.88,154.50,7360000
30-May-2005,162.36,156.21,164.07,155.57,17800000
31-May-2005,164.22,162.47,165.29,160.69,10300000
1-Jun-2005,160.56,163.70,163.70,159.70,7530000
2-Jun-2005,156.13,160.99,161.11,155.71,11000000
3-Jun-2005,159.16,156.13,159.60,155.21,6550000
4-Jun-2005,157.74,158.77,159.25,157.30,1360000
6-Jun-2005,157.59,159.39,160.21,156.35,5790000
7-Jun-2005,157.25,158.63,158.63,156.20,3700000
8-Jun-2005,159.03,157.54,159.51,157.06,4830000
9-Jun-2005,157.21,159.27,159.88,156.48,3600000
10-Jun-2005,155.84,157.54,160.01,155.22,6640000
13-Jun-2005,156.52,156.93,157.91,155.11,2590000
14-Jun-2005,155.83,157.17,157.53,155.11,3450000
15-Jun-2005,156.58,156.28,157.29,155.86,2790000
16-Jun-2005,157.26,157.27,158.52,155.68,4590000
17-Jun-2005,156.02,157.88,158.34,155.46,3070000
20-Jun-2005,159.50,156.93,160.25,156.35,6410000
21-Jun-2005,160.63,160.01,161.53,157.95,10400000
22-Jun-2005,164.11,161.11,164.81,161.11,11500000
23-Jun-2005,160.92,163.70,164.65,160.62,3680000
24-Jun-2005,163.17,160.01,164.72,159.39,6020000
27-Jun-2005,162.03,162.43,164.07,160.99,3550000
28-Jun-2005,162.90,162.22,163.45,161.73,5780000
29-Jun-2005,164.01,163.08,167.14,162.73,6450000
30-Jun-2005,167.16,164.78,168.01,164.78,7190000
1-Jul-2005,166.45,166.16,166.98,164.97,4820000
4-Jul-2005,167.27,167.24,168.85,163.82,3950000
5-Jul-2005,162.49,168.59,168.59,161.56,5190000
6-Jul-2005,162.85,163.21,164.02,161.99,3060000
7-Jul-2005,161.19,162.85,164.93,160.41,3490000
8-Jul-2005,161.37,161.31,163.62,159.21,6090000
11-Jul-2005,163.21,161.37,163.70,161.37,3790000
12-Jul-2005,158.27,162.29,162.59,156.60,6150000
13-Jul-2005,156.41,158.16,160.01,155.94,6470000
14-Jul-2005,150.77,157.38,158.49,149.71,8860000
15-Jul-2005,153.66,151.51,155.32,149.55,9340000
18-Jul-2005,162.74,154.10,182.04,154.10,14400000
19-Jul-2005,162.36,165.96,167.14,155.08,4680000
20-Jul-2005,161.02,164.31,164.31,160.64,3490000
21-Jul-2005,158.81,162.59,162.59,157.54,4200000
22-Jul-2005,159.26,158.16,159.74,156.36,5180000
25-Jul-2005,158.08,159.59,160.29,156.95,5430000
26-Jul-2005,155.73,158.26,159.02,155.08,5230000
27-Jul-2005,158.10,155.70,158.53,155.70,2600000
29-Jul-2005,156.17,156.93,158.77,155.33,8360000
1-Aug-2005,154.12,155.94,156.93,152.95,5430000
2-Aug-2005,158.81,159.02,159.76,154.84,4820000
3-Aug-2005,160.10,159.70,160.92,157.91,7270000
4-Aug-2005,159.42,160.62,162.44,158.53,6350000
5-Aug-2005,158.21,160.01,160.99,157.20,3160000
8-Aug-2005,157.92,158.77,158.77,155.97,4110000
9-Aug-2005,158.09,156.93,158.41,155.57,4740000
10-Aug-2005,161.61,158.24,162.05,158.24,6960000
11-Aug-2005,161.59,162.05,163.57,160.82,3650000
12-Aug-2005,157.89,163.50,163.50,157.00,3820000
16-Aug-2005,156.20,158.77,158.77,155.70,3650000
17-Aug-2005,159.90,157.54,160.25,155.24,5640000
18-Aug-2005,161.69,160.87,163.08,160.66,7810000
19-Aug-2005,163.13,161.85,163.94,161.37,4970000
22-Aug-2005,162.20,163.08,165.96,153.24,4490000
23-Aug-2005,161.98,163.33,163.78,161.61,4690000
24-Aug-2005,159.48,161.98,162.22,158.04,4040000
25-Aug-2005,162.92,160.62,163.70,160.01,6340000
26-Aug-2005,167.97,163.51,168.62,163.08,8200000
29-Aug-2005,166.82,168.62,169.61,163.70,4080000
30-Aug-2005,170.39,166.85,171.21,166.85,5810000
31-Aug-2005,172.91,169.95,174.20,169.85,7410000
1-Sep-2005,175.30,173.53,176.50,173.42,7600000
2-Sep-2005,175.66,176.01,177.24,174.17,4920000
5-Sep-2005,173.58,177.24,180.55,173.10,7250000
6-Sep-2005,172.12,174.16,174.76,170.84,5020000
8-Sep-2005,173.06,172.31,174.16,171.73,2880000
9-Sep-2005,171.32,166.28,174.04,166.28,3740000
12-Sep-2005,176.03,175.88,201.61,173.11,6630000
13-Sep-2005,175.07,176.13,176.13,173.62,2240000
14-Sep-2005,172.33,174.78,175.64,170.71,3890000
15-Sep-2005,178.46,172.56,179.05,172.56,11000000
16-Sep-2005,179.40,179.05,181.88,176.77,5480000
19-Sep-2005,178.98,181.88,182.16,177.61,2880000
20-Sep-2005,180.98,179.08,182.16,174.78,6290000
21-Sep-2005,178.92,181.42,181.67,172.31,6220000
22-Sep-2005,172.49,181.67,183.02,171.94,6480000
23-Sep-2005,173.85,172.36,175.98,172.36,3820000
26-Sep-2005,180.42,174.78,181.30,174.28,2290000
27-Sep-2005,179.98,181.54,182.28,178.01,6400000
28-Sep-2005,180.87,180.19,181.53,178.10,5900000
29-Sep-2005,181.28,182.16,183.93,180.31,8420000
30-Sep-2005,182.45,182.16,183.61,180.22,4980000
3-Oct-2005,184.36,179.13,185.22,179.13,4470000
4-Oct-2005,183.36,184.60,184.87,182.57,6350000
5-Oct-2005,180.93,182.65,183.27,180.31,6580000
6-Oct-2005,175.35,180.32,180.32,174.42,8230000
7-Oct-2005,177.83,175.39,178.96,174.18,6210000
10-Oct-2005,178.28,178.44,181.54,177.64,5370000
11-Oct-2005,180.65,179.70,181.52,175.02,11500000
13-Oct-2005,177.40,180.93,182.78,176.05,13600000
14-Oct-2005,175.27,178.47,178.71,174.16,5230000
17-Oct-2005,176.52,176.01,177.48,175.26,4390000
18-Oct-2005,177.35,177.48,180.29,176.14,10900000
19-Oct-2005,172.51,179.69,179.70,168.89,10000000
20-Oct-2005,174.33,174.17,176.62,171.21,6350000
21-Oct-2005,175.79,175.88,176.84,173.42,5920000
24-Oct-2005,173.24,176.28,177.73,172.44,3150000
25-Oct-2005,177.24,174.57,178.59,173.36,5420000
26-Oct-2005,175.05,177.24,177.85,174.66,4140000
27-Oct-2005,172.47,175.14,175.87,171.08,6770000
28-Oct-2005,167.65,173.42,173.42,166.77,4500000
31-Oct-2005,172.47,168.01,173.30,167.43,2850000
1-Nov-2005,173.50,178.31,178.31,172.31,532000000
2-Nov-2005,175.88,172.47,176.74,170.89,2850000
7-Nov-2005,180.28,173.30,180.65,173.30,4190000
8-Nov-2005,181.79,181.42,182.68,180.98,5780000
9-Nov-2005,179.30,181.79,182.54,178.50,5000000
10-Nov-2005,180.90,179.33,181.78,179.33,3100000
11-Nov-2005,182.49,180.31,183.14,180.31,5920000
14-Nov-2005,185.89,183.39,186.42,183.39,8040000
16-Nov-2005,186.06,186.01,186.71,184.90,6740000
17-Nov-2005,185.56,184.62,186.84,183.69,4880000
18-Nov-2005,187.94,186.10,188.44,186.10,8710000
21-Nov-2005,186.92,188.24,189.38,185.36,6600000
22-Nov-2005,184.60,186.34,187.67,183.14,4750000
23-Nov-2005,186.67,184.62,187.33,184.50,6050000
24-Nov-2005,187.61,186.59,188.71,186.59,4540000
25-Nov-2005,188.77,187.61,189.54,185.90,3340000
26-Nov-2005,189.40,188.74,189.54,187.96,934000000
28-Nov-2005,190.49,189.40,190.78,189.05,2540000
29-Nov-2005,190.20,190.14,190.78,187.15,3300000
30-Nov-2005,187.22,188.56,191.08,186.47,4020000
1-Dec-2005,190.79,187.08,191.35,186.93,4160000
2-Dec-2005,190.78,191.35,193.78,189.67,4780000
5-Dec-2005,188.48,191.02,191.28,187.85,1910000
6-Dec-2005,191.27,188.93,193.24,187.86,3230000
7-Dec-2005,196.38,192.25,196.93,192.04,5620000
8-Dec-2005,198.97,196.31,199.97,195.98,9590000
9-Dec-2005,207.11,199.15,208.57,198.32,6190000
12-Dec-2005,203.11,203.13,209.85,202.10,6190000
13-Dec-2005,205.25,203.33,206.53,202.47,6030000
14-Dec-2005,207.26,204.31,209.24,201.85,4820000
15-Dec-2005,207.12,207.99,209.05,205.35,4250000
16-Dec-2005,211.01,208.01,212.44,207.15,7910000
19-Dec-2005,213.49,212.44,215.76,211.33,4700000
20-Dec-2005,208.44,215.39,215.39,207.64,4630000
21-Dec-2005,207.53,209.85,211.03,205.67,3280000
22-Dec-2005,207.35,208.01,209.20,206.65,2520000
23-Dec-2005,205.76,207.64,209.85,204.93,2460000
26-Dec-2005,204.67,206.04,206.04,203.85,1630000
27-Dec-2005,209.01,204.65,209.61,202.22,1570000
28-Dec-2005,207.47,208.62,210.47,206.36,2580000
29-Dec-2005,210.47,208.01,211.69,206.98,3460000
30-Dec-2005,209.59,206.78,211.69,206.78,2380000
2-Jan-2006,207.71,210.22,210.58,206.94,1650000
3-Jan-2006,213.32,207.42,214.16,207.02,3400000
4-Jan-2006,214.54,214.16,215.38,211.97,3550000
5-Jan-2006,213.22,214.78,214.90,211.93,1430000
6-Jan-2006,209.93,213.55,214.15,208.25,2970000
9-Jan-2006,207.88,210.49,212.93,206.90,3880000
10-Jan-2006,205.85,208.01,209.21,204.44,3970000
12-Jan-2006,206.00,203.45,207.88,198.78,13900000
13-Jan-2006,203.30,206.78,208.01,202.35,3610000
16-Jan-2006,198.01,203.21,203.21,197.24,4800000
17-Jan-2006,199.81,198.28,201.85,198.16,3750000
18-Jan-2006,199.34,199.17,199.86,197.19,3170000
19-Jan-2006,203.13,199.86,203.66,199.86,3570000
20-Jan-2006,202.35,203.70,205.53,201.24,3290000
23-Jan-2006,199.66,201.24,201.24,198.32,2280000
24-Jan-2006,202.17,201.24,202.96,200.67,1890000
25-Jan-2006,203.23,202.96,204.31,202.28,6370000
27-Jan-2006,204.21,206.78,206.78,203.16,3000000
30-Jan-2006,204.18,204.98,206.73,203.34,1380000
31-Jan-2006,205.59,206.73,206.73,203.37,1500000
1-Feb-2006,205.13,203.82,206.53,203.13,3900000
2-Feb-2006,201.46,205.55,206.28,200.58,3140000
3-Feb-2006,200.72,201.84,202.81,198.46,4360000
6-Feb-2006,206.66,200.61,207.15,200.17,2890000
7-Feb-2006,206.05,206.78,208.44,202.38,7000000
8-Feb-2006,204.62,205.05,205.80,203.37,3330000
10-Feb-2006,205.50,205.56,206.53,202.47,2730000
13-Feb-2006,203.21,205.50,205.55,202.84,2020000
14-Feb-2006,199.21,205.55,205.55,198.65,6960000
15-Feb-2006,199.31,202.83,202.83,197.55,4210000
16-Feb-2006,200.52,200.01,201.83,198.41,5280000
17-Feb-2006,200.01,203.08,203.87,199.39,2920000
20-Feb-2006,203.07,201.73,203.70,200.30,2640000
21-Feb-2006,205.05,203.70,205.67,203.22,2300000
22-Feb-2006,204.54,205.55,205.55,203.24,1160000
23-Feb-2006,205.61,204.31,207.99,204.31,4140000
24-Feb-2006,205.55,205.58,206.78,203.86,1100000
27-Feb-2006,208.05,205.18,208.62,205.10,2520000
28-Feb-2006,209.34,208.62,209.73,205.55,2820000
1-Mar-2006,214.19,209.24,214.83,207.67,4510000
2-Mar-2006,214.38,214.83,215.88,211.74,3280000
3-Mar-2006,209.95,214.41,214.41,208.91,2120000
6-Mar-2006,214.69,211.21,215.76,210.47,3630000
7-Mar-2006,212.28,214.18,215.39,211.70,1990000
8-Mar-2006,212.01,213.18,214.16,209.85,3810000
9-Mar-2006,212.30,211.70,212.68,208.01,4660000
10-Mar-2006,217.07,208.25,218.47,208.01,6430000
13-Mar-2006,225.07,218.32,227.40,218.32,7180000
14-Mar-2006,221.93,224.61,224.96,220.45,3480000
16-Mar-2006,225.90,223.64,226.46,222.32,4600000
17-Mar-2006,229.05,226.47,231.45,226.47,5930000
20-Mar-2006,234.84,230.65,235.70,229.61,7010000
21-Mar-2006,235.72,234.84,238.16,233.69,5300000
22-Mar-2006,233.04,236.32,236.32,231.54,5120000
23-Mar-2006,230.68,233.85,236.19,229.95,2640000
24-Mar-2006,232.80,232.25,234.47,230.04,2920000
27-Mar-2006,232.74,233.24,235.08,232.08,2930000
28-Mar-2006,232.33,233.85,235.21,231.52,3750000
29-Mar-2006,233.63,231.27,234.21,229.79,4280000
30-Mar-2006,242.24,234.21,247.39,234.21,5780000
31-Mar-2006,235.76,240.98,240.98,235.08,2920000
3-Apr-2006,240.10,237.18,240.75,236.32,3110000
4-Apr-2006,239.83,240.06,241.24,238.78,2970000
5-Apr-2006,237.80,240.02,241.87,236.32,2780000
7-Apr-2006,232.53,239.76,245.79,230.78,7390000
10-Apr-2006,233.13,233.85,236.31,231.39,7030000
12-Apr-2006,219.18,233.63,233.85,216.99,13100000
13-Apr-2006,221.20,222.16,225.20,217.85,8600000
17-Apr-2006,234.66,224.62,235.21,223.42,9690000
18-Apr-2006,247.33,243.45,256.99,243.45,14700000
19-Apr-2006,247.73,249.73,252.32,245.92,9800000
20-Apr-2006,244.92,248.61,249.23,243.09,6300000
21-Apr-2006,246.05,246.16,249.85,241.85,4970000
24-Apr-2006,243.61,245.92,246.12,241.85,5230000
25-Apr-2006,237.17,243.69,243.69,233.73,5700000
26-Apr-2006,239.07,237.30,240.75,235.08,7070000
27-Apr-2006,239.50,239.07,246.53,237.55,7160000
28-Apr-2006,243.46,234.72,245.05,225.28,5290000
29-Apr-2006,243.62,245.05,246.51,242.59,782000000
2-May-2006,247.78,244.19,249.17,243.70,6240000
3-May-2006,250.05,249.12,251.07,248.01,3150000
4-May-2006,251.54,249.61,253.29,248.78,3930000
5-May-2006,246.98,252.93,252.93,245.55,2710000
8-May-2006,248.56,248.75,257.49,247.39,1480000
9-May-2006,249.22,250.10,251.63,246.78,1800000
10-May-2006,248.83,251.63,251.95,246.45,1980000
11-May-2006,248.46,249.77,249.77,246.83,1960000
12-May-2006,245.69,247.52,249.22,242.51,2780000
15-May-2006,241.35,243.70,246.29,236.32,4030000
16-May-2006,243.05,241.23,245.55,236.29,2670000
17-May-2006,248.20,245.55,248.62,244.93,1340000
18-May-2006,237.01,244.93,246.15,233.85,4540000
19-May-2006,232.91,240.01,241.21,227.88,4870000
22-May-2006,219.15,236.32,236.32,214.65,4700000
23-May-2006,225.26,221.55,230.65,209.36,5390000
24-May-2006,220.40,230.16,231.39,216.62,5710000
25-May-2006,231.02,219.08,233.66,214.78,5840000
26-May-2006,229.71,232.62,233.85,226.59,2210000
29-May-2006,227.77,229.55,229.55,226.51,2800000
30-May-2006,228.97,229.55,233.25,225.85,4520000
31-May-2006,219.44,226.60,226.60,212.93,5770000
1-Jun-2006,210.39,224.62,224.62,208.01,5940000
2-Jun-2006,220.81,211.07,221.55,207.76,4210000
5-Jun-2006,217.56,220.81,222.09,215.92,3210000
6-Jun-2006,215.26,214.75,220.04,208.01,2970000
7-Jun-2006,209.72,221.55,221.55,208.41,5410000
8-Jun-2006,202.83,212.31,212.31,198.31,5360000
9-Jun-2006,205.69,206.09,208.25,200.01,4060000
12-Jun-2006,201.70,209.11,209.11,199.51,3590000
13-Jun-2006,193.28,199.51,200.55,192.13,2740000
14-Jun-2006,182.61,192.25,200.00,178.62,12700000
15-Jun-2006,190.84,195.21,195.21,184.74,5970000
16-Jun-2006,207.39,195.21,211.08,194.52,8390000
19-Jun-2006,205.34,206.78,207.39,201.39,4290000
20-Jun-2006,197.83,207.76,207.76,196.93,3690000
21-Jun-2006,202.01,199.39,202.71,196.31,5960000
22-Jun-2006,206.38,203.08,208.01,203.08,3670000
23-Jun-2006,208.60,203.08,209.24,200.01,3300000
25-Jun-2006,209.28,203.08,211.07,203.08,263000000
26-Jun-2006,201.05,211.70,211.70,199.15,6580000
27-Jun-2006,202.41,204.07,204.07,196.93,5000000
28-Jun-2006,209.07,199.39,210.78,197.67,4790000
29-Jun-2006,206.87,210.47,211.70,205.55,6320000
30-Jun-2006,214.01,213.55,217.48,209.93,5450000
3-Jul-2006,221.57,214.41,222.47,213.23,4290000
4-Jul-2006,223.40,222.90,225.36,222.16,3580000
5-Jul-2006,226.79,223.64,229.18,221.55,4250000
6-Jul-2006,222.08,224.99,225.48,220.58,2310000
7-Jul-2006,214.99,223.97,225.46,214.16,2930000
10-Jul-2006,221.34,214.16,223.71,214.16,3860000
11-Jul-2006,217.85,221.55,223.39,217.01,3620000
12-Jul-2006,232.66,219.08,234.96,219.08,9520000
13-Jul-2006,229.84,232.87,233.70,227.73,5380000
14-Jul-2006,230.69,226.47,233.36,224.64,4950000
17-Jul-2006,228.81,231.98,235.58,227.82,9000000
18-Jul-2006,225.79,228.93,240.01,223.45,11000000
19-Jul-2006,216.32,231.64,233.24,214.84,14000000
20-Jul-2006,222.30,218.58,224.01,217.85,6310000
21-Jul-2006,217.55,221.30,222.14,215.71,4390000
24-Jul-2006,223.77,220.93,225.48,213.55,6830000
25-Jul-2006,227.37,226.47,228.32,224.63,4640000
26-Jul-2006,232.48,228.68,233.24,225.55,5910000
27-Jul-2006,233.82,233.24,236.31,230.84,7400000
28-Jul-2006,228.55,231.42,240.00,227.45,3020000
31-Jul-2006,230.44,230.16,237.55,228.93,1720000
1-Aug-2006,229.42,212.44,231.33,212.44,1760000
2-Aug-2006,231.44,227.70,232.01,226.47,1780000
3-Aug-2006,232.55,232.01,234.35,230.68,3010000
4-Aug-2006,233.50,236.32,237.25,232.13,2670000
7-Aug-2006,230.43,234.10,234.35,229.18,1720000
8-Aug-2006,235.04,231.39,235.82,230.16,1180000
9-Aug-2006,237.82,233.85,240.01,232.25,2050000
10-Aug-2006,237.73,236.56,240.01,236.32,2280000
11-Aug-2006,238.19,238.75,239.73,235.58,1890000
14-Aug-2006,237.46,239.70,240.01,236.07,1720000
16-Aug-2006,239.32,240.99,242.35,238.29,3800000
17-Aug-2006,236.35,240.01,241.98,235.82,2500000
18-Aug-2006,238.70,237.55,239.39,236.32,1800000
21-Aug-2006,238.61,240.25,240.25,235.58,2410000
22-Aug-2006,240.11,239.27,241.98,238.78,2180000
23-Aug-2006,237.08,240.25,240.93,236.34,2500000
24-Aug-2006,238.88,238.78,239.98,234.65,2370000
25-Aug-2006,239.86,239.02,240.48,238.20,2610000
28-Aug-2006,241.51,240.01,242.54,238.36,2300000
29-Aug-2006,243.73,242.47,244.19,241.98,2680000
30-Aug-2006,242.17,243.97,244.93,241.50,2740000
31-Aug-2006,245.68,242.22,247.15,242.22,6080000
1-Sep-2006,245.98,245.18,246.41,243.97,1730000
4-Sep-2006,250.38,245.92,251.09,245.92,2010000
5-Sep-2006,247.59,251.82,253.55,246.41,3950000
6-Sep-2006,244.59,250.47,250.47,243.97,2800000
7-Sep-2006,242.89,241.31,244.93,241.31,1580000
8-Sep-2006,243.95,247.64,247.64,242.47,1570000
11-Sep-2006,234.70,245.92,245.92,233.61,4070000
12-Sep-2006,240.72,235.08,241.24,234.35,1840000
13-Sep-2006,246.15,241.98,248.13,241.49,2310000
14-Sep-2006,249.46,248.38,250.10,246.63,2390000
15-Sep-2006,246.83,249.61,249.61,245.35,2360000
18-Sep-2006,245.21,247.89,248.87,244.22,1390000
19-Sep-2006,248.64,245.42,251.09,243.80,3970000
20-Sep-2006,253.56,248.87,254.53,244.71,2700000
21-Sep-2006,259.21,254.04,260.42,250.59,5110000
22-Sep-2006,255.90,257.24,259.42,253.57,2490000
25-Sep-2006,252.46,257.73,258.47,251.64,1350000
26-Sep-2006,257.07,253.55,258.47,252.29,3720000
27-Sep-2006,256.66,258.47,259.70,255.06,3350000
28-Sep-2006,251.20,257.25,258.22,249.36,6120000
29-Sep-2006,251.59,251.60,254.80,251.09,1750000
3-Oct-2006,249.68,254.78,254.78,248.38,1630000
4-Oct-2006,243.06,250.10,250.10,242.06,6950000
5-Oct-2006,246.10,245.67,248.38,244.44,5850000
6-Oct-2006,244.73,246.41,247.89,243.21,2770000
9-Oct-2006,246.69,242.47,248.38,241.37,1550000
10-Oct-2006,248.99,246.90,250.54,246.90,2770000
11-Oct-2006,257.18,253.55,265.71,253.55,6770000
12-Oct-2006,266.48,258.47,267.09,256.25,5050000
13-Oct-2006,271.66,268.17,275.70,266.37,4870000
16-Oct-2006,278.09,276.93,283.09,274.47,9730000
17-Oct-2006,274.94,281.12,287.95,273.24,8750000
18-Oct-2006,272.32,273.26,274.96,271.02,5000000
19-Oct-2006,268.91,272.26,273.92,266.51,3100000
20-Oct-2006,268.22,270.78,271.27,267.36,2130000
21-Oct-2006,268.45,272.99,272.99,267.85,427000000
23-Oct-2006,265.88,269.52,269.52,261.28,1330000
26-Oct-2006,265.67,266.10,268.78,264.62,5140000
27-Oct-2006,264.54,266.14,268.32,261.52,3130000
30-Oct-2006,265.70,264.87,267.82,260.98,4150000
31-Oct-2006,267.60,265.86,270.48,264.65,3430000
1-Nov-2006,266.64,270.04,272.23,265.93,1910000
2-Nov-2006,265.87,268.32,268.32,263.89,2200000
3-Nov-2006,262.64,267.09,267.82,260.44,3140000
6-Nov-2006,260.78,262.53,263.37,259.95,2540000
7-Nov-2006,262.20,264.38,267.06,260.98,3220000
8-Nov-2006,261.74,262.16,263.62,258.75,2440000
9-Nov-2006,261.82,263.15,264.62,259.30,3370000
10-Nov-2006,263.07,263.39,269.47,262.19,3310000
13-Nov-2006,264.81,263.59,265.86,262.43,2020000
14-Nov-2006,272.32,266.10,273.24,266.10,6000000
15-Nov-2006,269.99,274.47,276.19,268.45,2700000
16-Nov-2006,267.66,270.78,272.26,266.72,2100000
17-Nov-2006,269.58,269.30,270.16,266.15,2220000
20-Nov-2006,275.17,267.10,275.95,262.30,5170000
21-Nov-2006,282.73,274.77,283.58,274.22,4160000
22-Nov-2006,282.62,284.07,288.26,279.48,5590000
23-Nov-2006,281.65,284.56,287.86,280.62,3870000
24-Nov-2006,283.09,283.09,284.79,279.68,3210000
27-Nov-2006,285.75,283.09,286.53,283.09,2930000
28-Nov-2006,283.05,283.09,284.56,273.52,2680000
29-Nov-2006,286.67,285.55,287.71,283.09,2600000
30-Nov-2006,295.10,288.70,296.63,287.03,6250000
1-Dec-2006,292.77,295.39,295.39,290.78,3760000
4-Dec-2006,293.52,295.39,298.10,292.93,2230000
5-Dec-2006,293.40,297.78,297.78,291.70,2120000
6-Dec-2006,295.05,288.55,297.12,288.55,3180000
7-Dec-2006,293.99,296.63,303.87,292.22,2870000
8-Dec-2006,289.71,295.15,295.15,288.83,1890000
11-Dec-2006,288.86,289.24,292.69,279.15,4280000
12-Dec-2006,275.82,288.01,290.47,272.01,5120000
13-Dec-2006,275.91,275.82,280.87,265.94,3620000
14-Dec-2006,282.99,272.02,285.55,272.02,2920000
15-Dec-2006,285.60,287.62,287.62,282.59,2310000
18-Dec-2006,290.78,284.32,292.54,276.69,2350000
19-Dec-2006,281.08,290.72,291.41,276.93,3620000
20-Dec-2006,277.86,283.09,287.48,274.48,3760000
21-Dec-2006,279.87,279.89,283.09,273.49,2260000
22-Dec-2006,284.06,279.39,285.55,277.70,1750000
26-Dec-2006,293.28,283.83,294.02,283.83,1800000
27-Dec-2006,294.41,294.16,296.87,290.73,2390000
28-Dec-2006,298.32,296.72,300.32,292.44,2420000
29-Dec-2006,300.81,298.71,302.63,296.01,1870000
2-Jan-2007,307.33,302.63,309.67,299.33,1550000
3-Jan-2007,315.12,308.44,317.06,305.03,4380000
4-Jan-2007,309.93,316.32,316.32,307.73,3970000
5-Jan-2007,310.90,311.40,312.28,308.47,2720000
8-Jan-2007,306.18,309.92,309.92,299.09,4950000
9-Jan-2007,309.28,307.19,310.62,301.61,4020000
10-Jan-2007,304.11,306.36,308.93,302.78,2930000
11-Jan-2007,314.51,295.12,319.52,295.12,7400000
12-Jan-2007,325.91,317.59,327.15,317.59,6180000
15-Jan-2007,326.50,332.32,336.75,320.02,12200000
16-Jan-2007,325.94,341.91,341.91,324.69,7630000
17-Jan-2007,321.16,327.37,328.63,320.01,2630000
18-Jan-2007,323.81,321.24,326.40,321.24,2720000
19-Jan-2007,319.56,323.81,326.53,318.08,2880000
22-Jan-2007,323.32,320.04,325.52,317.56,3180000
23-Jan-2007,320.68,323.24,323.44,320.01,3120000
24-Jan-2007,321.77,322.84,323.46,319.56,2360000
